sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,floor,rent_price,buy_price,house_type_id,built_year,has_individual_heating,has_central_heating
112.0,95.0,3,2.0,4,1530,440000,HouseType 1: Pisos,,,
113.0,90.0,3,2.0,1,1664,499000,HouseType 1: Pisos,,,
625.0,,4,3.0,,2514,990000,HouseType 2: Casa o chalet,,,
75.0,,1,1.0,1,1287,335000,HouseType 1: Pisos,2006.0,True,False
167.0,145.0,4,2.0,1,1955,625000,HouseType 1: Pisos,,False,True
107.0,86.0,7,2.0,,1878,592000,HouseType 2: Casa o chalet,,True,False
242.0,,4,6.0,,2470,890000,HouseType 2: Casa o chalet,1987.0,True,False
413.0,,5,5.0,,2516,980000,HouseType 2: Casa o chalet,1993.0,True,False
344.0,,4,4.0,2,-14970,1814000,HouseType 1: Pisos,,False,True
450.0,,8,4.0,,1059,1300000,HouseType 2: Casa o chalet,,,
84.0,,1,1.0,2,1655,495000,HouseType 4: Dúplex,1996.0,,
819.0,,8,6.0,,-11413234,6800000,HouseType 2: Casa o chalet,,,
220.0,,3,3.0,2,2324,795000,HouseType 5: Áticos,,True,False
85.0,,3,1.0,2,1064,249000,HouseType 1: Pisos,1970.0,True,False
162.0,,3,2.0,5,2115,695000,HouseType 5: Áticos,2000.0,True,False
384.0,,5,5.0,,-7993,1675000,HouseType 2: Casa o chalet,1993.0,True,False
360.0,,5,4.0,,2497,920000,HouseType 2: Casa o chalet,2015.0,True,False
240.0,,5,3.0,,-5194,1600000,HouseType 2: Casa o chalet,1962.0,True,False
125.0,92.0,3,2.0,1,1544,446000,HouseType 1: Pisos,2003.0,True,False
72.0,,2,1.0,5,988,223000,HouseType 1: Pisos,,True,False
138.0,,3,2.0,7,1667,500000,HouseType 1: Pisos,1975.0,True,False
500.0,,6,5.0,,-13026,1780000,HouseType 2: Casa o chalet,1990.0,True,False
85.0,,2,2.0,1,1530,440000,HouseType 1: Pisos,1999.0,True,False
170.0,140.0,4,3.0,Bajo,1869,588000,HouseType 1: Pisos,1998.0,True,False
400.0,,6,5.0,,18,1380000,HouseType 2: Casa o chalet,1990.0,True,False
240.0,195.0,6,4.0,2,2432,860000,HouseType 1: Pisos,1979.0,False,True
116.0,79.0,2,2.0,2,1655,495000,HouseType 1: Pisos,2004.0,True,False
110.0,,2,2.0,1,1689,510000,HouseType 1: Pisos,,True,False
138.0,130.0,4,2.0,,1382,375000,HouseType 2: Casa o chalet,1966.0,True,False
310.0,,4,4.0,,2516,960000,HouseType 2: Casa o chalet,2002.0,True,False
420.0,,5,5.0,,-14150,1800000,HouseType 2: Casa o chalet,1992.0,True,False
400.0,,5,6.0,,-2214,1495000,HouseType 2: Casa o chalet,1997.0,,
88.0,73.0,2,1.0,4,747,151000,HouseType 1: Pisos,1979.0,False,True
500.0,,6,4.0,,-224653,2900000,HouseType 2: Casa o chalet,1979.0,True,False
500.0,484.0,5,5.0,,-9067,1700000,HouseType 2: Casa o chalet,,,
320.0,315.0,5,5.0,,-83453,2400000,HouseType 2: Casa o chalet,1983.0,,
140.0,,3,2.0,7,1818,566000,HouseType 1: Pisos,,,
147.0,,3,2.0,6,1874,590400,HouseType 1: Pisos,,,
147.0,,3,2.0,6,1854,581500,HouseType 1: Pisos,,,
142.0,,3,2.0,2,1797,557100,HouseType 1: Pisos,,,
140.0,,3,2.0,1,1762,541600,HouseType 1: Pisos,,,
140.0,,3,2.0,1,1765,542900,HouseType 1: Pisos,,,
179.0,142.0,3,2.0,4,2245,755000,HouseType 5: Áticos,1993.0,True,False
83.0,,3,2.0,7,1180,292000,HouseType 1: Pisos,1972.0,True,False
140.0,102.0,3,2.0,1,1779,549000,HouseType 1: Pisos,2008.0,False,True
167.0,,4,2.0,1,2012,650000,HouseType 1: Pisos,2005.0,True,False
42.0,,0,1.0,6,686,135000,,,True,False
79.0,,2,1.0,Bajo,913,199000,HouseType 1: Pisos,,False,True
94.0,91.0,3,2.0,1,1248,318997,HouseType 1: Pisos,1975.0,False,True
50.0,,1,1.0,Bajo,744,150000,HouseType 1: Pisos,1973.0,,
103.0,,2,2.0,1,1530,440000,HouseType 1: Pisos,,True,False
65.0,,2,1.0,1,985,222000,HouseType 5: Áticos,,True,False
48.0,45.0,2,1.0,4,744,150000,HouseType 1: Pisos,,,
107.0,93.0,3,2.0,4,1272,329000,HouseType 1: Pisos,1994.0,True,False
75.0,65.0,2,1.0,7,1172,289000,HouseType 1: Pisos,1972.0,False,True
190.0,,5,2.0,3,2417,850000,HouseType 1: Pisos,2010.0,,
400.0,,5,6.0,,-4866,1590000,HouseType 2: Casa o chalet,2003.0,True,False
415.0,,6,5.0,,2475,895000,HouseType 2: Casa o chalet,1981.0,True,False
153.0,126.0,4,3.0,5,2047,665000,HouseType 1: Pisos,2003.0,True,False
67.0,,1,1.0,1,1072,252000,HouseType 1: Pisos,,True,False
109.0,70.0,2,2.0,4,1485,420000,HouseType 1: Pisos,2003.0,True,False
90.0,,3,1.0,1,1260,324000,HouseType 1: Pisos,,False,True
100.0,72.0,2,1.0,1,1416,390000,HouseType 1: Pisos,1964.0,False,True
61.0,55.0,3,1.0,5,743,149900,HouseType 1: Pisos,,True,False
58.0,55.0,3,1.0,2,698,138000,HouseType 1: Pisos,,True,False
152.0,,4,3.0,2,2040,662000,HouseType 1: Pisos,,,
90.0,75.0,2,2.0,4,1530,440000,HouseType 1: Pisos,,True,False
111.0,99.0,3,2.0,1,1368,369000,HouseType 1: Pisos,,False,True
78.0,64.0,3,1.0,4,879,188400,HouseType 1: Pisos,,,
60.0,,2,1.0,3,833,175000,HouseType 1: Pisos,,True,False
65.0,55.0,1,1.0,Bajo,881,189000,HouseType 1: Pisos,,,
72.0,,3,1.0,,1135,275000,HouseType 2: Casa o chalet,,True,False
147.0,,3,2.0,1,1830,571000,HouseType 1: Pisos,,,
120.0,,2,2.0,6,1938,618000,HouseType 1: Pisos,,False,True
150.0,130.0,3,2.0,1,2092,685000,HouseType 1: Pisos,2007.0,True,False
91.0,74.0,3,2.0,4,1323,350000,HouseType 1: Pisos,1984.0,True,False
415.0,410.0,5,4.0,,-1225,1450000,HouseType 2: Casa o chalet,1992.0,True,False
90.0,78.0,2,3.0,3,1172,289000,HouseType 4: Dúplex,2006.0,True,False
800.0,,5,7.0,,-17213,1850000,HouseType 2: Casa o chalet,1981.0,True,False
280.0,260.0,5,4.0,4,2514,950000,HouseType 1: Pisos,,False,True
167.0,,3,2.0,4,2333,800000,HouseType 5: Áticos,1989.0,True,False
146.0,95.0,3,2.0,1,1943,620000,HouseType 1: Pisos,2005.0,True,False
286.0,,4,4.0,2,-14970,1814000,HouseType 1: Pisos,2018.0,False,True
293.0,,4,4.0,2,-38587,2097000,HouseType 1: Pisos,2018.0,,
400.0,373.0,6,6.0,,-742,1425000,HouseType 2: Casa o chalet,1993.0,,
170.0,125.0,4,2.0,1,2012,650000,HouseType 1: Pisos,,True,False
65.0,60.0,2,1.0,5,988,223000,HouseType 1: Pisos,,,
86.0,79.0,3,1.0,9,1135,275000,HouseType 1: Pisos,1976.0,,
130.0,110.0,4,2.0,3,1664,499000,HouseType 1: Pisos,2004.0,True,False
92.0,83.0,2,2.0,Bajo,1485,420000,HouseType 1: Pisos,2004.0,True,False
740.0,,5,7.0,,-366133,3200000,HouseType 2: Casa o chalet,1992.0,True,False
290.0,,4,5.0,3,-24524,1950000,HouseType 1: Pisos,2017.0,False,True
700.0,,6,6.0,,-1059741,4000000,HouseType 2: Casa o chalet,1979.0,True,False
573.0,,5,6.0,,-14150,1800000,HouseType 2: Casa o chalet,2009.0,True,False
177.0,,4,2.0,4,1610,475000,HouseType 1: Pisos,1973.0,True,False
400.0,,5,5.0,,-140,1390000,HouseType 2: Casa o chalet,1996.0,True,False
286.0,,4,5.0,2,-14970,1814000,HouseType 1: Pisos,2017.0,True,False
395.0,,5,4.0,,-38920,2100000,HouseType 2: Casa o chalet,1978.0,True,False
140.0,,3,3.0,5,2514,990000,HouseType 5: Áticos,2005.0,True,False
440.0,396.0,6,6.0,,2374,1090000,HouseType 2: Casa o chalet,1992.0,True,False
200.0,,3,2.0,3,-2333,1500000,HouseType 5: Áticos,1982.0,True,False
620.0,,5,7.0,,-17213,1850000,HouseType 2: Casa o chalet,1985.0,,
141.0,,3,2.0,1,1789,553600,HouseType 1: Pisos,,,
67.0,,3,1.0,2,816,170000,HouseType 1: Pisos,1959.0,True,False
135.0,,3,2.0,4,2234,750000,HouseType 1: Pisos,2004.0,True,False
100.0,90.0,3,2.0,1,1200,300000,HouseType 1: Pisos,1985.0,True,False
147.0,,3,2.0,1,1923,611500,HouseType 5: Áticos,,,
152.0,,3,2.0,1,1974,633200,HouseType 5: Áticos,,,
130.0,,2,2.0,1,1766,543600,HouseType 1: Pisos,,,
171.0,,4,3.0,1,2113,694300,HouseType 1: Pisos,,,
130.0,,2,2.0,9,1755,538600,HouseType 1: Pisos,,,
159.0,,3,2.0,7,1982,636800,HouseType 1: Pisos,,,
159.0,,3,2.0,6,2047,665200,HouseType 1: Pisos,,,
110.0,,2,2.0,5,1527,438600,HouseType 1: Pisos,,,
141.0,,3,2.0,5,1821,567200,HouseType 1: Pisos,,,
171.0,,4,3.0,4,2045,664300,HouseType 1: Pisos,,,
190.0,,4,3.0,4,2210,738500,HouseType 1: Pisos,,,
156.0,,4,3.0,,1827,570000,HouseType 1: Pisos,,,
139.0,,3,2.0,,1781,549820,HouseType 1: Pisos,,,
217.0,207.0,5,3.0,,2234,750000,HouseType 2: Casa o chalet,1998.0,True,False
580.0,,6,6.0,,-17213,1850000,HouseType 2: Casa o chalet,1985.0,True,False
437.0,,5,6.0,,-18887,1875000,HouseType 2: Casa o chalet,,,
750.0,700.0,4,5.0,,-313261,3100000,HouseType 2: Casa o chalet,1989.0,True,False
400.0,,5,5.0,,1536,1250000,HouseType 2: Casa o chalet,1989.0,True,False
400.0,,5,5.0,,1536,1250000,HouseType 2: Casa o chalet,,,
164.0,100.0,4,3.0,1,1955,625000,HouseType 1: Pisos,2003.0,True,False
151.0,,3,2.0,2,2234,750000,HouseType 1: Pisos,2005.0,True,False
113.0,,2,2.0,2,2470,890000,HouseType 1: Pisos,2006.0,True,False
900.0,,7,10.0,,-2807303,4950000,HouseType 2: Casa o chalet,1979.0,True,False
110.0,,2,2.0,1,1601,471100,HouseType 1: Pisos,,,
190.0,,4,3.0,1,2246,755400,HouseType 1: Pisos,,,
60.0,57.0,2,1.0,2,798,165000,HouseType 1: Pisos,1970.0,True,False
380.0,,5,4.0,,1536,1250000,HouseType 2: Casa o chalet,1989.0,,
85.0,,3,1.0,5,913,199000,HouseType 1: Pisos,1969.0,True,False
122.0,86.0,3,2.0,3,1724,525000,HouseType 1: Pisos,1998.0,True,False
72.0,67.0,3,1.0,3,805,167000,HouseType 1: Pisos,1960.0,True,False
81.0,71.0,2,1.0,2,1393,380000,HouseType 1: Pisos,1994.0,True,False
314.0,217.0,4,4.0,9,2514,990000,HouseType 4: Dúplex,2014.0,True,False
724.0,612.0,6,7.0,,-1402943,4250000,HouseType 2: Casa o chalet,1983.0,True,False
116.0,,3,1.0,2,1169,288000,HouseType 1: Pisos,1972.0,False,True
60.0,57.0,2,1.0,3,780,160000,HouseType 1: Pisos,1964.0,,
118.0,,3,2.0,1,1576,460000,HouseType 1: Pisos,,True,False
107.0,81.0,2,2.0,2,1519,435000,HouseType 1: Pisos,2006.0,True,False
78.0,68.0,3,2.0,5,884,189950,HouseType 4: Dúplex,1964.0,True,False
,970.0,6,8.0,,-1823000,4500000,HouseType 2: Casa o chalet,1984.0,True,False
407.0,270.0,5,4.0,3,-5194,1600000,HouseType 1: Pisos,1977.0,False,True
600.0,,7,6.0,,-6992,1650000,HouseType 2: Casa o chalet,1988.0,True,False
450.0,420.0,5,6.0,,-44765,2150000,HouseType 2: Casa o chalet,2005.0,True,False
150.0,,3,3.0,4,2170,720000,HouseType 1: Pisos,1996.0,True,False
561.0,,6,5.0,,-51191,2200000,HouseType 2: Casa o chalet,1976.0,True,False
573.0,550.0,5,6.0,,-14150,1800000,HouseType 2: Casa o chalet,2011.0,True,False
127.0,,4,2.0,4,1546,447000,HouseType 1: Pisos,1979.0,False,True
120.0,88.0,3,2.0,2,1873,590000,HouseType 1: Pisos,,True,False
131.0,80.0,2,1.0,1,1250,320000,HouseType 1: Pisos,1994.0,True,False
347.0,252.0,5,5.0,,1731,1225000,HouseType 2: Casa o chalet,1992.0,True,False
148.0,,3,2.0,3,1816,565000,HouseType 1: Pisos,2020.0,True,False
600.0,,6,7.0,,-9377334,6500000,HouseType 2: Casa o chalet,,True,False
115.0,,3,2.0,3,1526,438000,HouseType 5: Áticos,,,
115.0,,3,2.0,3,1524,437000,HouseType 5: Áticos,,,
175.0,,4,3.0,2,2001,645000,HouseType 1: Pisos,,,
116.0,92.0,3,1.0,4,1275,330000,HouseType 1: Pisos,,False,True
156.0,,4,2.0,8,2019,652800,HouseType 1: Pisos,,,
466.0,,5,4.0,,-224653,2900000,HouseType 2: Casa o chalet,1979.0,,
300.0,,5,4.0,,-83453,2400000,HouseType 2: Casa o chalet,1977.0,,
369.0,,5,4.0,,2514,990000,HouseType 2: Casa o chalet,1989.0,True,False
138.0,89.0,3,2.0,1,1474,415000,HouseType 1: Pisos,2006.0,True,False
415.0,,5,5.0,,-1225,1450000,HouseType 2: Casa o chalet,1992.0,True,False
317.0,,5,6.0,3,-1132,1445368,HouseType 5: Áticos,,,
136.0,100.0,3,2.0,2,2234,750000,HouseType 1: Pisos,2006.0,True,False
600.0,,7,5.0,,-313261,3100000,HouseType 2: Casa o chalet,1989.0,True,False
760.0,,6,1.0,,-1059741,4000000,HouseType 2: Casa o chalet,1979.0,True,False
607.0,,5,5.0,Bajo,-188041,2800000,HouseType 4: Dúplex,2017.0,True,False
225.0,195.0,4,4.0,2,-2333,1500000,HouseType 1: Pisos,2015.0,True,False
570.0,,7,6.0,,-156000,2700000,HouseType 2: Casa o chalet,1975.0,True,False
620.0,,5,7.0,,-17213,1850000,HouseType 2: Casa o chalet,1985.0,True,False
110.0,74.0,2,2.0,1,1416,390000,HouseType 1: Pisos,1999.0,True,False
750.0,460.0,6,5.0,,-313261,3100000,HouseType 2: Casa o chalet,,,
500.0,,7,6.0,,-6992,1650000,HouseType 2: Casa o chalet,1991.0,True,False
900.0,,5,8.0,,-1823000,4500000,HouseType 2: Casa o chalet,2013.0,True,False
122.0,,2,2.0,3,1517,434000,HouseType 1: Pisos,,,
161.0,,2,2.0,1,1712,520000,HouseType 1: Pisos,,,
291.0,,5,4.0,1,-2096,1490000,HouseType 1: Pisos,2003.0,,
400.0,,5,5.0,,-4866,1590000,HouseType 2: Casa o chalet,2003.0,True,False
300.0,,4,5.0,3,-51191,2200000,HouseType 1: Pisos,2017.0,,
400.0,,5,5.0,,-83453,2400000,HouseType 2: Casa o chalet,1983.0,,
548.0,,5,5.0,,-14150,1800000,HouseType 2: Casa o chalet,2010.0,,
654.0,,11,7.0,,-24524,1950000,HouseType 2: Casa o chalet,1967.0,,
139.0,,3,2.0,7,1797,557000,HouseType 1: Pisos,,,
450.0,,5,6.0,,-44765,2150000,HouseType 2: Casa o chalet,2006.0,,
138.0,,3,2.0,1,1886,595300,HouseType 1: Pisos,,,
372.0,360.0,5,5.0,,-2333,1500000,HouseType 2: Casa o chalet,1993.0,True,False
183.0,162.0,3,3.0,1,2517,972000,HouseType 1: Pisos,2007.0,True,False
133.0,,3,2.0,1,1992,641300,HouseType 4: Dúplex,,,
53.0,,1,1.0,2,977,219268,HouseType 1: Pisos,,,
114.0,,2,2.0,6,1537,443000,HouseType 1: Pisos,,,
550.0,,4,4.0,,-2333,1500000,HouseType 2: Casa o chalet,,,
131.0,,3,2.0,8,1779,549000,HouseType 1: Pisos,,,
165.0,,4,3.0,8,2056,669000,HouseType 1: Pisos,,,
129.0,,3,2.0,7,1756,539000,HouseType 1: Pisos,,,
132.0,,3,2.0,7,1779,549000,HouseType 1: Pisos,,,
174.0,,4,3.0,3,1941,619000,HouseType 1: Pisos,,,
155.0,,4,3.0,6,2010,649000,HouseType 1: Pisos,,,
120.0,,2,2.0,5,1528,439000,HouseType 1: Pisos,,,
168.0,,4,3.0,6,2010,649000,HouseType 1: Pisos,,,
510.0,,5,6.0,,-366133,3200000,HouseType 2: Casa o chalet,,True,False
690.0,,6,6.0,,-366133,3200000,HouseType 2: Casa o chalet,,,
650.0,,6,7.0,,-689500,3650000,HouseType 2: Casa o chalet,,,
850.0,,6,6.0,,-689500,3650000,HouseType 2: Casa o chalet,,,
150.0,,3,3.0,4,2170,720000,HouseType 4: Dúplex,1996.0,True,False
262.0,,4,5.0,1,-13581,1790000,HouseType 1: Pisos,,,
478.0,,4,6.0,,-1512366,4320000,HouseType 5: Áticos,,,
266.0,,4,5.0,2,-10943,1740000,HouseType 1: Pisos,,,
365.0,,4,7.0,,-403864,3265000,HouseType 5: Áticos,,,
326.0,,4,5.0,Bajo,-328486,3130000,HouseType 1: Pisos,,,
256.0,,4,5.0,3,-13864,1795000,HouseType 1: Pisos,,,
281.0,,4,5.0,1,-15030,1815000,HouseType 1: Pisos,,,
281.0,,4,5.0,2,-27934,1990000,HouseType 1: Pisos,,,
334.0,,3,6.0,,-205750,2850000,HouseType 5: Áticos,,,
220.0,188.0,4,3.0,Bajo,2470,890000,HouseType 1: Pisos,,True,False
174.0,,4,3.0,2,2331,799000,HouseType 1: Pisos,,,
138.0,,3,2.0,9,1984,637900,HouseType 5: Áticos,,,
140.0,,3,2.0,7,1814,564300,HouseType 1: Pisos,,,
141.0,,3,2.0,2,1774,546900,HouseType 1: Pisos,,,
141.0,,3,2.0,2,1768,544100,HouseType 1: Pisos,,,
140.0,,3,2.0,1,1908,604900,HouseType 1: Pisos,,,
140.0,,3,2.0,1,1907,604600,HouseType 1: Pisos,,,
140.0,,3,2.0,3,1768,544300,HouseType 1: Pisos,,,
140.0,,3,2.0,3,1768,544100,HouseType 1: Pisos,,,
139.0,,3,2.0,2,1759,540300,HouseType 1: Pisos,,,
139.0,,3,2.0,2,1757,539600,HouseType 1: Pisos,,,
139.0,,3,2.0,2,1756,538900,HouseType 1: Pisos,,,
139.0,,3,2.0,1,1892,597800,HouseType 1: Pisos,,,
139.0,,3,2.0,3,1752,537200,HouseType 1: Pisos,,,
139.0,,3,2.0,3,1751,537000,HouseType 1: Pisos,,,
138.0,,3,2.0,1,1880,593000,HouseType 1: Pisos,,,
114.0,,2,2.0,7,1540,444400,HouseType 1: Pisos,,,
114.0,,2,2.0,6,1529,439400,HouseType 1: Pisos,,,
114.0,,2,2.0,5,1518,434400,HouseType 1: Pisos,,,
114.0,,2,2.0,4,1506,429400,HouseType 1: Pisos,,,
114.0,,2,2.0,3,1495,424400,HouseType 1: Pisos,,,
138.0,,3,2.0,3,1750,536300,HouseType 1: Pisos,,,
62.0,53.0,2,1.0,Bajo,874,187000,HouseType 1: Pisos,1992.0,,
176.0,135.0,4,2.0,1,2271,767800,HouseType 1: Pisos,,,
147.0,,3,3.0,Bajo,2314,789650,HouseType 1: Pisos,,,
172.0,,4,3.0,1,2277,770750,HouseType 1: Pisos,,,
166.0,132.0,4,3.0,1,2263,763650,HouseType 1: Pisos,,,
152.0,109.0,4,3.0,Bajo,2365,817550,HouseType 1: Pisos,,,
170.0,134.0,4,3.0,1,2250,757550,HouseType 1: Pisos,,,
169.0,130.0,4,3.0,5,2292,778450,HouseType 1: Pisos,,,
169.0,130.0,4,3.0,4,2282,773450,HouseType 1: Pisos,,,
174.0,,4,3.0,1,2322,794000,HouseType 1: Pisos,,,
125.0,100.0,3,3.0,4,2170,720000,HouseType 5: Áticos,1995.0,True,False
170.0,120.0,3,2.0,2,2012,650000,HouseType 1: Pisos,1999.0,True,False
153.0,,3,2.0,5,1827,570000,HouseType 1: Pisos,2019.0,True,False
183.0,,4,3.0,1,2514,950000,HouseType 1: Pisos,,True,False
477.0,,5,4.0,,1165,1290000,HouseType 2: Casa o chalet,1990.0,True,False
130.0,,3,2.0,1,1943,620000,HouseType 1: Pisos,,True,False
130.0,,3,2.0,1,1943,620000,HouseType 1: Pisos,,True,False
65.0,,3,1.0,2,816,170000,HouseType 1: Pisos,1960.0,True,False
215.0,,3,2.0,8,1894,599000,HouseType 1: Pisos,,,
97.0,,2,2.0,6,1816,565000,HouseType 5: Áticos,,True,False
209.0,115.0,4,3.0,2,2192,730000,HouseType 1: Pisos,2006.0,True,False
64.0,,0,1.0,3,1124,271078,HouseType 5: Áticos,,True,False
122.0,,3,2.0,2,1655,495000,HouseType 1: Pisos,,True,False
78.0,71.0,2,2.0,1,979,220000,HouseType 1: Pisos,1988.0,True,False
115.0,,2,2.0,2,1655,495000,HouseType 1: Pisos,2005.0,True,False
70.0,,1,1.0,1,1382,375000,HouseType 1: Pisos,,,
53.0,,2,1.0,5,725,145000,HouseType 1: Pisos,,True,False
87.0,,3,1.0,7,1094,260000,HouseType 1: Pisos,,False,True
113.0,,3,2.0,4,1758,540000,HouseType 1: Pisos,,False,True
119.0,93.0,3,2.0,Bajo,1370,369900,HouseType 1: Pisos,1985.0,True,False
110.0,,2,2.0,1,1296,339000,HouseType 1: Pisos,1996.0,True,False
136.0,,4,2.0,2,1664,499000,HouseType 1: Pisos,,True,False
280.0,220.0,3,3.0,5,1536,1250000,HouseType 5: Áticos,1995.0,True,False
107.0,99.0,3,2.0,1,1323,350000,HouseType 1: Pisos,1998.0,True,False
501.0,,5,5.0,,2512,995000,HouseType 2: Casa o chalet,,,
32.0,,0,1.0,1,1092,259000,,2011.0,True,False
82.0,75.0,3,1.0,6,1024,235000,HouseType 1: Pisos,,,
190.0,140.0,4,3.0,1,2115,695000,HouseType 1: Pisos,,True,False
177.0,,4,3.0,1,2379,826000,HouseType 1: Pisos,,,
176.0,,4,3.0,3,2379,826000,HouseType 1: Pisos,,,
138.0,,3,2.0,3,2117,696000,HouseType 1: Pisos,,,
141.0,,3,2.0,Bajo,2135,704000,HouseType 1: Pisos,,,
137.0,,3,2.0,4,2092,685000,HouseType 1: Pisos,,,
139.0,,3,2.0,3,2070,675000,HouseType 1: Pisos,,,
137.0,,3,2.0,5,2070,675000,HouseType 1: Pisos,,,
109.0,,2,2.0,Bajo,1795,556000,HouseType 1: Pisos,,,
137.0,,3,2.0,5,2035,660000,HouseType 1: Pisos,,,
138.0,,3,2.0,3,2049,666000,HouseType 1: Pisos,,,
137.0,,3,2.0,3,2058,670000,HouseType 1: Pisos,,,
138.0,,3,2.0,4,2060,671000,HouseType 1: Pisos,,,
115.0,,2,2.0,Bajo,1869,588000,HouseType 1: Pisos,,,
137.0,,3,2.0,6,2070,675000,HouseType 1: Pisos,,,
138.0,,3,2.0,2,2038,661000,HouseType 1: Pisos,,,
137.0,,3,2.0,4,2058,670000,HouseType 1: Pisos,,,
140.0,,3,2.0,1,2049,666000,HouseType 1: Pisos,,,
140.0,,3,2.0,2,2060,671000,HouseType 1: Pisos,,,
138.0,,3,2.0,3,2094,686000,HouseType 1: Pisos,,,
180.0,,4,3.0,1,2473,893600,HouseType 1: Pisos,,,
108.0,,2,2.0,2,1735,530000,HouseType 1: Pisos,,,
138.0,,3,2.0,4,2106,691000,HouseType 1: Pisos,,,
137.0,,3,2.0,6,2081,680000,HouseType 1: Pisos,,,
138.0,,3,2.0,5,2117,696000,HouseType 1: Pisos,,,
111.0,,2,2.0,1,1756,539000,HouseType 1: Pisos,,,
138.0,,3,2.0,1,2026,656000,HouseType 1: Pisos,,,
110.0,,2,2.0,Bajo,1795,556000,HouseType 1: Pisos,,,
111.0,,2,2.0,2,1728,527000,HouseType 1: Pisos,,,
116.0,,2,2.0,Bajo,1913,607000,HouseType 1: Pisos,,,
81.0,,3,2.0,1,1148,280000,HouseType 1: Pisos,,True,False
52.0,,1,1.0,1,1238,315000,HouseType 1: Pisos,,True,False
102.0,,2,2.0,2,1519,435000,HouseType 1: Pisos,,True,False
37.0,31.0,0,1.0,1,646,125000,,1972.0,True,False
150.0,120.0,4,2.0,3,1862,585000,HouseType 1: Pisos,1975.0,False,True
304.0,,6,3.0,,2475,895000,HouseType 2: Casa o chalet,1980.0,True,False
256.0,,4,5.0,,-13581,1790000,HouseType 1: Pisos,,,
456.0,420.0,5,5.0,,1960,1190000,HouseType 2: Casa o chalet,2019.0,True,False
256.0,,4,5.0,3,-13864,1795000,HouseType 1: Pisos,,,
266.0,,4,5.0,2,-10943,1740000,HouseType 1: Pisos,,,
326.0,,4,5.0,Bajo,-328486,3130000,HouseType 1: Pisos,,,
221.0,165.0,4,2.0,2,2255,760000,HouseType 1: Pisos,,False,True
67.0,65.0,2,1.0,2,874,187000,HouseType 1: Pisos,1965.0,True,False
420.0,,6,5.0,,-303,1400000,HouseType 2: Casa o chalet,,True,False
78.0,,0,1.0,3,851,180000,,2007.0,True,False
65.0,60.0,2,1.0,5,988,223000,HouseType 1: Pisos,,,
60.0,,3,1.0,2,868,185000,HouseType 1: Pisos,,,
500.0,,5,5.0,,-5194,1600000,HouseType 2: Casa o chalet,,True,False
64.0,46.0,1,1.0,3,1124,271078,HouseType 5: Áticos,2020.0,True,False
170.0,145.0,4,2.0,1,2012,650000,HouseType 1: Pisos,,True,False
132.0,,3,2.0,4,1968,631000,HouseType 1: Pisos,,,
140.0,,4,2.0,8,1346,360000,HouseType 1: Pisos,1964.0,False,True
56.0,43.0,1,1.0,3,1135,275000,HouseType 1: Pisos,2008.0,True,False
700.0,,4,5.0,,-104074,2500000,HouseType 2: Casa o chalet,,True,False
65.0,60.0,3,1.0,4,816,170000,HouseType 1: Pisos,1963.0,True,False
625.0,541.0,4,3.0,,2514,990000,HouseType 2: Casa o chalet,,True,False
90.0,70.0,2,2.0,4,1393,380000,HouseType 1: Pisos,,True,False
362.0,310.0,7,5.0,,-1866,1480000,HouseType 2: Casa o chalet,2009.0,True,False
65.0,,3,1.0,4,851,180000,HouseType 1: Pisos,1960.0,True,False
124.0,,3,2.0,Bajo,1621,480000,HouseType 1: Pisos,2003.0,True,False
541.0,460.0,4,4.0,,2514,990000,HouseType 2: Casa o chalet,,,
202.0,115.0,3,2.0,1,1943,620000,HouseType 1: Pisos,2019.0,False,True
101.0,,2,2.0,3,1439,400000,HouseType 1: Pisos,,True,False
133.0,113.0,3,2.0,4,1887,595800,HouseType 1: Pisos,2005.0,True,False
97.0,,4,2.0,1,1393,380000,HouseType 1: Pisos,,False,True
84.0,,4,1.0,3,917,200000,HouseType 1: Pisos,,True,False
85.0,70.0,2,2.0,1,1553,450000,HouseType 1: Pisos,,True,False
192.0,130.0,4,3.0,5,2224,745000,HouseType 1: Pisos,,True,False
187.0,130.0,4,3.0,1,1823,568000,HouseType 1: Pisos,,True,False
600.0,,7,5.0,,-6992,1650000,HouseType 2: Casa o chalet,1991.0,,
108.0,,2,2.0,1,1296,339000,HouseType 1: Pisos,,True,False
197.0,180.0,4,3.0,3,2315,790000,HouseType 1: Pisos,2010.0,True,False
650.0,,5,6.0,,-266250,3000000,HouseType 2: Casa o chalet,1993.0,True,False
400.0,,5,6.0,,-2214,1495000,HouseType 2: Casa o chalet,,True,False
73.0,70.0,3,1.0,3,780,160000,HouseType 1: Pisos,,True,False
391.0,293.0,6,5.0,,-4866,1590000,HouseType 2: Casa o chalet,2003.0,True,False
120.0,110.0,2,2.0,1,1344,359000,HouseType 4: Dúplex,2010.0,True,False
77.0,,2,1.0,5,780,160000,HouseType 1: Pisos,,False,True
400.0,,5,5.0,,-4866,1590000,HouseType 2: Casa o chalet,,True,False
177.0,,3,3.0,1,2514,950000,HouseType 1: Pisos,2006.0,True,False
68.0,,0,1.0,1,1052,245000,,2009.0,True,False
262.0,,5,3.0,,2070,675000,HouseType 2: Casa o chalet,1993.0,False,True
